seller sku code	mrp	Discount
MNT-TSHRT-247--13-14 years	2400	100
MNT-TSHRT-247--2-3 years	2100	100
MNT-TSHRT-247--3-4 years	2100	100
MNT-TSHRT-247--4-5 years	2100	100
MNT-TSHRT-247--5-6 years	2100	100
MNT-TSHRT-247--6-7 years	2400	100
MNT-TSHRT-247--7-8 years	2400	100
MNT-TSHRT-247--8-9 years	2400	100
MNT-TSHRT-247--9-10 years	2400	100
MNT-tshrt-250--11-12 years	2400	100
MNT-tshrt-250--12-18 months	2100	100
MNT-tshrt-250--13-14 years	2400	100
MNT-tshrt-250--2-3 years	2100	100
MNT-tshrt-250--3-4 years	2100	100
MNT-tshrt-250--4-5 years	2100	100
MNT-tshrt-250--5-6 years	2100	100
MNT-tshrt-250--6-7 years	2100	100
MNT-tshrt-250--7-8 years	2100	100
MNT-tshrt-250--8-9 years	2400	100
MNT-tshrt-250--9-10 years	2400	100
MNT-TSHRT-251--11-12 Years-11-12Y	2499	100
MNT-TSHRT-251--1-2 Years-1-2Y	1899	100
MNT-TSHRT-251--13-14 Years-13-14Y	2499	100
MNT-TSHRT-251--2-3 Years-2-3Y	1899	100
MNT-TSHRT-251--3-4 years-3-4Y	1899	100
MNT-TSHRT-251--4-5 Years-4-5Y	2199	100
MNT-TSHRT-251--5-6 Years-5-6Y	2199	100
MNT-TSHRT-251--6-7 Years-6-7Y	2199	100
MNT-TSHRT-251--7-8 Years-7-8Y	2199	100
MNT-TSHRT-251--8-9 Years-8-9Y	2199	100
MNT-TSHRT-251--9-10 Years-9-10Y	2499	100
MNT-TSHRT-252--11-12 Years-11-12Y	2499	100
MNT-TSHRT-252--1-2 Years-1-2Y	1899	100
MNT-TSHRT-252--13-14 Years-13-14Y	2499	100
MNT-TSHRT-252--2-3 Years-2-3Y	1899	100
MNT-TSHRT-252--3-4 years-3-4Y	1899	100
MNT-TSHRT-252--4-5 Years-4-5Y	2199	100
MNT-TSHRT-252--5-6 Years-5-6Y	2199	100
MNT-TSHRT-252--6-7 Years-6-7Y	2199	100
MNT-TSHRT-252--7-8 Years-7-8Y	2199	100
MNT-TSHRT-252--8-9 Years-8-9Y	2199	100
MNT-TSHRT-252--9-10 Years-9-10Y	2499	100
MNT-TSHRT-253--11-12 Years-11-12Y	2499	100
MNT-TSHRT-253--1-2 Years-1-2Y	1899	100
MNT-TSHRT-253--13-14 Years-13-14Y	2499	100
MNT-TSHRT-253--2-3 Years-2-3Y	1899	100
MNT-TSHRT-253--3-4 years-3-4Y	1899	100
MNT-TSHRT-253--4-5 Years-4-5Y	2199	100
MNT-TSHRT-253--5-6 Years-5-6Y	2199	100
MNT-TSHRT-253--6-7 Years-6-7Y	2199	100
MNT-TSHRT-253--7-8 Years-7-8Y	2199	100
MNT-TSHRT-253--8-9 Years-8-9Y	2199	100
MNT-TSHRT-253--9-10 Years-9-10Y	2499	100
MNT-TSHRT-254--11-12 Years-11-12Y	2499	100
MNT-TSHRT-254--1-2 Years-1-2Y	1899	100
MNT-TSHRT-254--13-14 Years-13-14Y	2499	100
MNT-TSHRT-254--2-3 Years-2-3Y	1899	100
MNT-TSHRT-254--3-4 years-3-4Y	1899	100
MNT-TSHRT-254--4-5 Years-4-5Y	2199	100
MNT-TSHRT-254--5-6 Years-5-6Y	2199	100
MNT-TSHRT-254--6-7 Years-6-7Y	2199	100
MNT-TSHRT-254--7-8 Years-7-8Y	2199	100
MNT-TSHRT-254--8-9 Years-8-9Y	2199	100
MNT-TSHRT-254--9-10 Years-9-10Y	2499	100
MNT-TSHRT-256--1 - 2 years	1899	100
MNT-TSHRT-256--15-16 Years-15-16Y	2799	100
MNT-TSHRT-256--2 - 3 years	1899	100
MNT-TSHRT-256--3 - 4 years	1899	100
MNT-TSHRT-256--4 - 5 years	2499	100
MNT-TSHRT-256--5 - 6 years	2499	100
MNT-TSHRT-256--6 - 7 years	2499	100
MNT-TSHRT-256--7 - 8 years	2499	100
MNT-TSHRT-257--11-12 years	1899	100
MNT-TSHRT-257--11-12 Years-11-12Y	2799	100
MNT-TSHRT-257--12-18 months	1899	100
MNT-TSHRT-257--13-14 years	1899	100
MNT-TSHRT-257--13-14 Years-13-14Y	2799	100
MNT-TSHRT-257--2-3 years	1899	100
MNT-TSHRT-257--3-4 years	1899	100
MNT-TSHRT-257--4 - 5 years	2499	100
MNT-TSHRT-257--4-5 years	1899	100
MNT-TSHRT-257--5 - 6 years	2499	100
MNT-TSHRT-257--5-6 years	1899	100
MNT-TSHRT-257--6 - 7 years	2499	100
MNT-TSHRT-257--6-7 years	1899	100
MNT-TSHRT-257--7 - 8 years	2499	100
MNT-TSHRT-257--7-8 years	1899	100
MNT-TSHRT-257--8-9 years	1899	100
MNT-TSHRT-257--8-9 Years-8-9Y	2799	100
MNT-TSHRT-257--9-10 years	1899	100
MNT-TSHRT-257--9-10 Years-9-10Y	2799	100
MNT-TSHRT-258--1 - 2 years	1899	100
MNT-TSHRT-258--11-12 Years-11-12Y	2799	100
MNT-TSHRT-258--13-14 Years-13-14Y	2799	100
MNT-TSHRT-258--2 - 3 years	1899	100
MNT-TSHRT-258--3 - 4 years	1899	100
MNT-TSHRT-258--4 - 5 years	2499	100
MNT-TSHRT-258--5 - 6 years	2499	100
MNT-TSHRT-258--6 - 7 years	2499	100
MNT-TSHRT-258--7 - 8 years	2499	100
MNT-TSHRT-258--8-9 Years-8-9Y	2799	100
MNT-TSHRT-258--9-10 Years-9-10Y	2799	100
MNT-TSHRT-259--11-12 Years-11-12Y	2499	100
MNT-TSHRT-259--1-2 Years-1-2Y	1899	100
MNT-TSHRT-259--13-14 Years-13-14Y	2499	100
MNT-TSHRT-259--2-3 Years-2-3Y	1899	100
MNT-TSHRT-259--3-4 years-3-4Y	1899	100
MNT-TSHRT-259--4-5 Years-4-5Y	2199	100
MNT-TSHRT-259--5-6 Years-5-6Y	2199	100
MNT-TSHRT-259--6-7 Years-6-7Y	2199	100
MNT-TSHRT-259--7-8 Years-7-8Y	2199	100
MNT-TSHRT-259--8-9 Years-8-9Y	2199	100
MNT-TSHRT-259--9-10 Years-9-10Y	2499	100
MNT-TSHRT-260--11-12 Years-11-12Y	2499	100
MNT-TSHRT-260--1-2 Years-1-2Y	1899	100
MNT-TSHRT-260--13-14 Years-13-14Y	2499	100
MNT-TSHRT-260--2-3 Years-2-3Y	1899	100
MNT-TSHRT-260--3-4 years-3-4Y	1899	100
MNT-TSHRT-260--4-5 Years-4-5Y	2199	100
MNT-TSHRT-260--5-6 Years-5-6Y	2199	100
MNT-TSHRT-260--6-7 Years-6-7Y	2199	100
MNT-TSHRT-260--7-8 Years-7-8Y	2199	100
MNT-TSHRT-260--8-9 Years-8-9Y	2199	100
MNT-TSHRT-260--9-10 Years-9-10Y	2499	100
MNT-TSHRT-261--11-12 Years-11-12Y	2499	100
MNT-TSHRT-261--1-2 Years-1-2Y	1899	100
MNT-TSHRT-261--13-14 Years-13-14Y	2499	100
MNT-TSHRT-261--2-3 Years-2-3Y	1899	100
MNT-TSHRT-261--3-4 years-3-4Y	1899	100
MNT-TSHRT-261--4-5 Years-4-5Y	2199	100
MNT-TSHRT-261--5-6 Years-5-6Y	2199	100
MNT-TSHRT-261--6-7 Years-6-7Y	2199	100
MNT-TSHRT-261--7-8 Years-7-8Y	2199	100
MNT-TSHRT-261--8-9 Years-8-9Y	2199	100
MNT-TSHRT-261--9-10 Years-9-10Y	2499	100
MNT-TSHRT-262--2-3 Years-2-3Y	1799	100
MNT-TSHRT-262--3-4 Years-3-4Y	1799	100
MNT-TSHRT-264--11-12 Years-11-12Y	2199	100
MNT-TSHRT-264--1-2 Years-1-2Y	1699	100
MNT-TSHRT-264--13-14 Years-13-14Y	2199	100
MNT-TSHRT-264--15-16 Years-15-16Y	2299	100
MNT-TSHRT-264--2-3 Years-2-3Y	1699	100
MNT-TSHRT-264--3-4 years-3-4Y	1699	100
MNT-TSHRT-264--4-5 Years-4-5Y	1999	100
MNT-TSHRT-264--5-6 Years-5-6Y	1999	100
MNT-TSHRT-264--6-7 Years-6-7Y	1999	100
MNT-TSHRT-264--7-8 Years-7-8Y	1999	100
MNT-TSHRT-264--8-9 Years-8-9Y	2199	100
MNT-TSHRT-264--9-10 Years-9-10Y	2199	100
MNT-TSHRT-265--11-12 Years-11-12Y	2199	100
MNT-TSHRT-265--1-2 Years-1-2Y	1699	100
MNT-TSHRT-265--13-14 Years-13-14Y	2199	100
MNT-TSHRT-265--2-3 Years-2-3Y	1699	100
MNT-TSHRT-265--3-4 years-3-4Y	1699	100
MNT-TSHRT-265--4-5 Years-4-5Y	1999	100
MNT-TSHRT-265--5-6 Years-5-6Y	1999	100
MNT-TSHRT-265--6-7 Years-6-7Y	1999	100
MNT-TSHRT-265--7-8 Years-7-8Y	1999	100
MNT-TSHRT-265--8-9 Years-8-9Y	2199	100
MNT-TSHRT-265--9-10 Years-9-10Y	2199	100
MNT-TSHRT-266--11-12 Years-11-12Y	2199	100
MNT-TSHRT-266--11-12Years	1899	100
MNT-TSHRT-266--1-2 Years-1-2Y	1699	100
MNT-TSHRT-266--12-18Months	1899	100
MNT-TSHRT-266--13-14 Years-13-14Y	2199	100
MNT-TSHRT-266--13-14Years	1899	100
MNT-TSHRT-266--2-3 Years-2-3Y	1699	100
MNT-TSHRT-266--2-3Years	1899	100
MNT-TSHRT-266--3-4 years-3-4Y	1699	100
MNT-TSHRT-266--3-4Years	1899	100
MNT-TSHRT-266--4-5 Years-4-5Y	1999	100
MNT-TSHRT-266--4-5Years	1899	100
MNT-TSHRT-266--5-6 Years-5-6Y	1999	100
MNT-TSHRT-266--5-6Years	1899	100
MNT-TSHRT-266--6-7 Years-6-7Y	1999	100
MNT-TSHRT-266--6-7Years	1899	100
MNT-TSHRT-266--7-8 Years-7-8Y	1999	100
MNT-TSHRT-266--7-8Years	1899	100
MNT-TSHRT-266--8-9 Years-8-9Y	2199	100
MNT-TSHRT-266--8-9Years	1899	100
MNT-TSHRT-266--9-10 Years-9-10Y	2199	100
MNT-TSHRT-266--9-10Years	1899	100
MNT-TSHRT-267N--11-12Years-11-12Y	1899	100
MNT-TSHRT-267N--1-2Years-1-2Y	1899	100
MNT-TSHRT-267N--13-14Years-13-14Y	1899	100
MNT-TSHRT-267N--2-3Years-2-3Y	1899	100
MNT-TSHRT-267N--3-4years-3-4Y	1899	100
MNT-TSHRT-267N--4-5Years-4-5Y	1899	100
MNT-TSHRT-267N--5-6Years-5-6Y	1899	100
MNT-TSHRT-267N--6-7Years-6-7Y	1899	100
MNT-TSHRT-267N--7-8Years-7-8Y	1899	100
MNT-TSHRT-267N--8-9Years-8-9Y	1899	100
MNT-TSHRT-267N--9-10Years-9-10Y	1899	100
MNT-TSHRT-303--0-3 months	2400	100
MNT-TSHRT-303--12-18 months	2700	100
MNT-TSHRT-303--18-24 months	2700	100
MNT-TSHRT-303--2-3 years	3000	100
MNT-TSHRT-303--3-4 years	3000	100
MNT-TSHRT-303--3-6 months	2400	100
MNT-TSHRT-303--6-12 months	2700	100
MNT-TSHRT-312--1-2 Years	2400	100
MNT-TSHRT-312--2-3 years	2400	100
MNT-TSHRT-312--3-4 years	2400	100
MNT-TSHRT-312--4-5 years	2700	100
MNT-TSHRT-312--5-6 years	2700	100
MNT-TSHRT-312--6-7 years	2700	100
MNT-TSHRT-312--7-8 years	3000	100
MNT-TSHRT-312--8-9 years	3000	100
MNT-TSHRT-312--9-10 years	3000	100
MNT-TSHRT-315--1-2 Years-1-2Y	1899	100
MNT-TSHRT-315--2-3 Years-2-3Y	1899	100
MNT-TSHRT-315--3-4 years-3-4Y	1899	100
MNT-TSHRT-315--4-5 Years-4-5Y	1899	100
MNT-TSHRT-315--5-6 Years-5-6Y	1899	100
MNT-TSHRT-315--6-7 Years-6-7Y	1899	100
MNT-TSHRT-315--7-8 Years-7-8Y	1899	100
MNT-TSHRT-315--8-9 Years-8-9Y	1899	100
MNT-TSHRT-315--9-10 Years-9-10Y	1899	100
MNT-TSHRT-316--1-2 years	2100	100
MNT-TSHRT-316--2-3 years	2100	100
MNT-TSHRT-316--3-4 years	2100	100
MNT-TSHRT-316--4-5 years	2400	100
MNT-TSHRT-316--5-6 years	2400	100
MNT-TSHRT-316--6-7 years	2400	100
MNT-TSHRT-316--7-8 years	2700	100
MNT-TSHRT-316--8-9 years	2700	100
MNT-TSHRT-316--9-10 years	2700	100
MNT-TSHRT-317P--11-12 Years	3300	100
MNT-TSHRT-317P--1-2 Years	2100	100
MNT-TSHRT-317P--13-14 Years	3300	100
MNT-TSHRT-317P--2-3 Years	2100	100
MNT-TSHRT-317P--3-4 years	2100	100
MNT-TSHRT-317P--4-5 Years	2400	100
MNT-TSHRT-317P--5-6 Years	2400	100
MNT-TSHRT-317P--6-7 Years	2400	100
MNT-TSHRT-317P--7-8 Years	2700	100
MNT-TSHRT-317P--8-9 Years	2700	100
MNT-TSHRT-317P--9-10 Years	2700	100
MNT-TSHRT-319--1-2 years	2100	100
MNT-TSHRT-319--2-3 years	2100	100
MNT-TSHRT-319--3-4 years	2100	100
MNT-TSHRT-319--4-5 years	2400	100
MNT-TSHRT-319--5-6 years	2400	100
MNT-TSHRT-319--6-7 years	2400	100
MNT-TSHRT-319--7-8 years	2700	100
MNT-TSHRT-319--8-9 years	2700	100
MNT-TSHRT-319--9-10 years	2700	100
MNT-TSHRT-320--1-2 years	2400	100
MNT-TSHRT-320--2-3 years	2400	100
MNT-TSHRT-320--3-4 years	2400	100
MNT-TSHRT-320--4-5 years	2700	100
MNT-TSHRT-320--5-6 years	2700	100
MNT-TSHRT-320--6-7 years	2700	100
MNT-TSHRT-320--7-8 years	3000	100
MNT-TSHRT-320--8-9 years	3000	100
MNT-TSHRT-320--9-10 years	3000	100
MNT-TSHRT-325--0-3 months	2400	100
MNT-TSHRT-325--12-18 months	2700	100
MNT-TSHRT-325--18-24 months	2700	100
MNT-TSHRT-325--2-3 years	2700	100
MNT-TSHRT-325--3-6 months	2400	100
MNT-TSHRT-325--6-12 months	2400	100
MNT-TSHRT-325A--3-4 years	3000	100
MNT-TSHRT-325A--4-5 years	3000	100
MNT-TSHRT-325A--5-6 years	3000	100
MNT-TSHRT-325A--6-7 years	3000	100
MNT-TSHRT-333--11-12 Years	3300	100
MNT-TSHRT-333--1-2 years	2100	100
MNT-TSHRT-333--13-14 Years	3300	100
MNT-TSHRT-333--2-3 years	2100	100
MNT-TSHRT-333--3-4 years	2100	100
MNT-TSHRT-333--4-5 years	2400	100
MNT-TSHRT-333--5-6 years	2400	100
MNT-TSHRT-333--6-7 years	2400	100
MNT-TSHRT-333--7-8 years	2700	100
MNT-TSHRT-333--8-9 years	2700	100
MNT-TSHRT-333--9-10 years	2700	100
MNT-TSHRT-335--12-18 months	2400	100
MNT-TSHRT-335--18-24 months	2400	100
MNT-TSHRT-335--2-3 years	2400	100
MNT-TSHRT-335--3-4 years	2400	100
MNT-TSHRT-335--3-6 months	2100	100
MNT-TSHRT-335--4-5 years	3000	100
MNT-TSHRT-335--5-6 years	3000	100
MNT-TSHRT-335--6-12 months	2100	100
MNT-TSHRT-335--6-7 years	3000	100
MNT-TSHRT-336--11-12 Years	3300	100
MNT-TSHRT-336--1-2 years	2100	100
MNT-TSHRT-336--13-14 Years	3300	100
MNT-TSHRT-336--2-3 years	2100	100
MNT-TSHRT-336--3-4 years	2100	100
MNT-TSHRT-336--4-5 years	2400	100
MNT-TSHRT-336--5-6 years	2400	100
MNT-TSHRT-336--6-7 years	2400	100
MNT-TSHRT-336--7-8 years	2700	100
MNT-TSHRT-336--8-9 years	2700	100
MNT-TSHRT-336--9-10 years	2700	100
MNT-TSHRT-336A--11-12 years	2400	100
MNT-TSHRT-336A--1-2 years	2100	100
MNT-TSHRT-336A--13-14 years	2400	100
MNT-TSHRT-336A--2-3 years	2100	100
MNT-TSHRT-336A--3-4 years	2100	100
MNT-TSHRT-336A--4-5 years	2100	100
MNT-TSHRT-336A--5-6 years	2100	100
MNT-TSHRT-336A--6-7 years	2400	100
MNT-TSHRT-336A--7-8 years	2400	100
MNT-TSHRT-336A--8-9 years	2400	100
MNT-TSHRT-336A--9-10 years	2400	100
MNT-TSHRT-338--1-2 years	2400	100
MNT-TSHRT-338--2-3 years	2700	100
MNT-TSHRT-338--3-4 years	2700	100
MNT-TSHRT-338--4-5 years	2700	100
MNT-TSHRT-338--5-6 years	2700	100
MNT-TSHRT-338--6-7 years	3000	100
MNT-TSHRT-338--7-8 years	3000	100
MNT-TSHRT-338--8-9 years	3000	100
MNT-TSHRT-338--9-10 years	3000	100
MNT-TSHRT-339--11-12 years	2400	100
MNT-TSHRT-339--1-2 years	2100	100
MNT-TSHRT-339--13-14 years	2400	100
MNT-TSHRT-339--2-3 years	2100	100
MNT-TSHRT-339--3-4 years	2100	100
MNT-TSHRT-339--4-5 years	2100	100
MNT-TSHRT-339--5-6 years	2100	100
MNT-TSHRT-339--6-7 years	2400	100
MNT-TSHRT-339--7-8 years	2400	100
MNT-TSHRT-339--8-9 years	2400	100
MNT-TSHRT-339--9-10 years	2400	100
MNT-TSHRT-340--1-2 Years	2400	100
MNT-TSHRT-340--2-3 years	2400	100
MNT-TSHRT-340--3-4 years	2400	100
MNT-TSHRT-340--4-5 years	2700	100
MNT-TSHRT-340--5-6 years	2700	100
MNT-TSHRT-340--6-7 years	2700	100
MNT-TSHRT-340--7-8 years	3000	100
MNT-TSHRT-340--8-9 years	3000	100
MNT-TSHRT-340--9-10 years	3000	100
MNT-TSHRT-343--11-12years	1899	100
MNT-TSHRT-343--1-2 years	2400	100
MNT-TSHRT-343--13-14years	1899	100
MNT-TSHRT-343--2-3 years	2400	100
MNT-TSHRT-343--3-4 years	2400	100
MNT-TSHRT-343--4-5 years	2700	100
MNT-TSHRT-343--5-6 years	2700	100
MNT-TSHRT-343--6-7 years	2700	100
MNT-TSHRT-343--7-8 years	3000	100
MNT-TSHRT-343--8-9 years	3000	100
MNT-TSHRT-343--9-10 years	3000	100
MNT-TSHRT-344--11-12 Years-11-12Y	2799	100
MNT-TSHRT-344--1-2 Years-1-2Y	1899	100
MNT-TSHRT-344--13-14 Years-13-14Y	2799	100
MNT-TSHRT-344--2-3 Years-2-3Y	1899	100
MNT-TSHRT-344--3-4 years-3-4Y	1899	100
MNT-TSHRT-344--4-5 Years-4-5Y	2499	100
MNT-TSHRT-344--5-6 Years-5-6Y	2499	100
MNT-TSHRT-344--6-7 Years-6-7Y	2499	100
MNT-TSHRT-344--7-8 Years-7-8Y	2499	100
MNT-TSHRT-344--8-9 Years-8-9Y	2799	100
MNT-TSHRT-344--9-10 Years-9-10Y	2799	100
MNT-TSHRT-345--11-12 Years	3300	100
MNT-TSHRT-345--1-2 Years	2100	100
MNT-TSHRT-345--13-14 Years	3300	100
MNT-TSHRT-345--2-3 Years	2100	100
MNT-TSHRT-345--3-4 years	2100	100
MNT-TSHRT-345--4-5 Years	2400	100
MNT-TSHRT-345--5-6 Years	2400	100
MNT-TSHRT-345--6-7 Years	2400	100
MNT-TSHRT-345--7-8 years	2700	100
MNT-TSHRT-345--8-9 years	2700	100
MNT-TSHRT-345--9-10 years	2700	100
MNT-TSHRT-346--11-12 Years	3300	100
MNT-TSHRT-346--1-2 Years	2100	100
MNT-TSHRT-346--13-14 Years	3300	100
MNT-TSHRT-346--2-3 years	2100	100
MNT-TSHRT-346--3-4 years	2100	100
MNT-TSHRT-346--4-5 years	2400	100
MNT-TSHRT-346--5-6 years	2400	100
MNT-TSHRT-346--6-7 years	2400	100
MNT-TSHRT-346--7-8 years	2700	100
MNT-TSHRT-346--8-9 years	2700	100
MNT-TSHRT-346--9-10 years	2700	100
MNT-TSHRT-347--0-3 months	2400	100
MNT-TSHRT-347--12-18 months	2700	100
MNT-TSHRT-347--18-24 months	2700	100
MNT-TSHRT-347--2-3 years	2400	100
MNT-TSHRT-347--3-4 years	2499	100
MNT-TSHRT-347--3-6 months	2400	100
MNT-TSHRT-347--6-12 months	2700	100
MNT-TSHRT-350--1-2 Years	2400	100
MNT-TSHRT-350--2-3 years	2700	100
MNT-TSHRT-350--3-4 years	2700	100
MNT-TSHRT-350--4-5 years	2700	100
MNT-TSHRT-350--5-6 years	2700	100
MNT-TSHRT-350--6-7 years	2700	100
MNT-TSHRT-350--7-8 years	3000	100
MNT-TSHRT-350--8-9 years	3000	100
MNT-TSHRT-350--9-10 years	3000	100
MNT-TSHRT-419--11-12 Years-11-12Y	1899	100
MNT-TSHRT-419--1-2 Years-1-2Y	1899	100
MNT-TSHRT-419--13-14 Years-13-14Y	1899	100
MNT-TSHRT-419--2-3 Years-2-3Y	1899	100
MNT-TSHRT-419--3-4 years-3-4Y	1899	100
MNT-TSHRT-419--4-5 Years-4-5Y	1899	100
MNT-TSHRT-419--5-6 Years-5-6Y	1899	100
MNT-TSHRT-419--6-7 Years-6-7Y	1899	100
MNT-TSHRT-419--7-8 Years-7-8Y	1899	100
MNT-TSHRT-419--8-9 Years-8-9Y	1899	100
MNT-TSHRT-419--9-10 Years-9-10Y	1899	100
MNT-TSHRT-421--11-12 Years-11-12Y	1899	100
MNT-TSHRT-421--1-2 Years-1-2Y	1899	100
MNT-TSHRT-421--13-14 Years-13-14Y	1899	100
MNT-TSHRT-421--15-16 Years-15-16Y	1899	100
MNT-TSHRT-421--2-3 Years-2-3Y	1899	100
MNT-TSHRT-421--3-4 years-3-4Y	1899	100
MNT-TSHRT-421--4-5 Years-4-5Y	1899	100
MNT-TSHRT-421--5-6 Years-5-6Y	1899	100
MNT-TSHRT-421--6-7 Years-6-7Y	1899	100
MNT-TSHRT-421--7-8 Years-7-8Y	1899	100
MNT-TSHRT-421--8-9 Years-8-9Y	1899	100
MNT-TSHRT-421--9-10 Years-9-10Y	1899	100
MNT-TSHRT-422--11-12 Years-11-12Y	1899	100
MNT-TSHRT-422--1-2 Years-1-2Y	1899	100
MNT-TSHRT-422--13-14 Years-13-14Y	1899	100
MNT-TSHRT-422--2-3 Years-2-3Y	1899	100
MNT-TSHRT-422--3-4 years-3-4Y	1899	100
MNT-TSHRT-422--4-5 Years-4-5Y	1899	100
MNT-TSHRT-422--5-6 Years-5-6Y	1899	100
MNT-TSHRT-422--6-7 Years-6-7Y	1899	100
MNT-TSHRT-422--7-8 Years-7-8Y	1899	100
MNT-TSHRT-422--8-9 Years-8-9Y	1899	100
MNT-TSHRT-422--9-10 Years-9-10Y	1899	100
MNT-TSHRT-423--2-3 Years-2-3Y	1899	100
MNT-TSHRT-423--3-4 Years-3-4Y	1899	100
MNT-TSHRT-423--4-5 years-4-5Y	1899	100
MNT-TSHRT-423--5-6 years-5-6Y	1899	100
MNT-TSHRT-423--6-7Years	1899	100
MNT-TSHRT-424--2-3 Years-2-3Y	1899	100
MNT-TSHRT-424--3-4 Years-3-4Y	1899	100
MNT-TSHRT-424--4-5 years-4-5Y	1899	100
MNT-TSHRT-424--5-6 years-5-6Y	1899	100
MNT-TSHRT-424--6-7Years	1899	100
MNT-TSHRT-425--11-12 Years-11-12Y	1899	100
MNT-TSHRT-425--1-2 Years-1-2Y	1899	100
MNT-TSHRT-425--13-14 Years-13-14Y	1899	100
MNT-TSHRT-425--2-3 Years-2-3Y	1899	100
MNT-TSHRT-425--3-4 years-3-4Y	1899	100
MNT-TSHRT-425--4-5 Years-4-5Y	1899	100
MNT-TSHRT-425--5-6 Years-5-6Y	1899	100
MNT-TSHRT-425--6-7 Years-6-7Y	1899	100
MNT-TSHRT-425--7-8 Years-7-8Y	1899	100
MNT-TSHRT-425--8-9 Years-8-9Y	1899	100
MNT-TSHRT-425--9-10 Years-9-10Y	1899	100
MNT-TSHRT-426--11-12 Years-11-12Y	1899	100
MNT-TSHRT-426--1-2 Years-1-2Y	1899	100
MNT-TSHRT-426--13-14 Years-13-14Y	1899	100
MNT-TSHRT-426--15-16 Years-15-16Y	1899	100
MNT-TSHRT-426--2-3 Years-2-3Y	1899	100
MNT-TSHRT-426--3-4 years-3-4Y	1899	100
MNT-TSHRT-426--4-5 Years-4-5Y	1899	100
MNT-TSHRT-426--5-6 Years-5-6Y	1899	100
MNT-TSHRT-426--6-7 Years-6-7Y	1899	100
MNT-TSHRT-426--7-8 Years-7-8Y	1899	100
MNT-TSHRT-426--8-9 Years-8-9Y	1899	100
MNT-TSHRT-426--9-10 Years-9-10Y	1899	100
MNT-TSHRT-427--11-12 Years-11-12Y	1899	100
MNT-TSHRT-427--1-2 Years-1-2Y	1899	100
MNT-TSHRT-427--13-14 Years-13-14Y	1899	100
MNT-TSHRT-427--2-3 Years-2-3Y	1899	100
MNT-TSHRT-427--3-4 years-3-4Y	1899	100
MNT-TSHRT-427--4-5 Years-4-5Y	1899	100
MNT-TSHRT-427--5-6 Years-5-6Y	1899	100
MNT-TSHRT-427--6-7 Years-6-7Y	1899	100
MNT-TSHRT-427--7-8 Years-7-8Y	1899	100
MNT-TSHRT-427--8-9 Years-8-9Y	1899	100
MNT-TSHRT-427--9-10 Years-9-10Y	1899	100
MNT-TSHRT-428--11-12 Years-11-12Y	1899	100
MNT-TSHRT-428--1-2 Years-1-2Y	1899	100
MNT-TSHRT-428--13-14 Years-13-14Y	1899	100
MNT-TSHRT-428--2-3 Years-2-3Y	1899	100
MNT-TSHRT-428--3-4 years-3-4Y	1899	100
MNT-TSHRT-428--4-5 Years-4-5Y	1899	100
MNT-TSHRT-428--5-6 Years-5-6Y	1899	100
MNT-TSHRT-428--6-7 Years-6-7Y	1899	100
MNT-TSHRT-428--7-8 Years-7-8Y	1899	100
MNT-TSHRT-428--8-9 Years-8-9Y	1899	100
MNT-TSHRT-428--9-10 Years-9-10Y	1899	100
MNT-TSHRT-429P--11-12 Years-11-12Y	1899	100
MNT-TSHRT-429P--1-2 Years-1-2Y	1899	100
MNT-TSHRT-429P--13-14 Years-13-14Y	1899	100
MNT-TSHRT-429P--2-3 Years-2-3Y	1899	100
MNT-TSHRT-429P--3-4 years-3-4Y	1899	100
MNT-TSHRT-429P--4-5 Years-4-5Y	1899	100
MNT-TSHRT-429P--5-6 Years-5-6Y	1899	100
MNT-TSHRT-429P--6-7 Years-6-7Y	1899	100
MNT-TSHRT-429P--7-8 Years-7-8Y	1899	100
MNT-TSHRT-429P--8-9 Years-8-9Y	1899	100
MNT-TSHRT-429P--9-10 Years-9-10Y	1899	100
MNT-TSHRT-430P--11-12 Years-11-12Y	1899	100
MNT-TSHRT-430P--1-2 Years-1-2Y	1899	100
MNT-TSHRT-430P--13-14 Years-13-14Y	1899	100
MNT-TSHRT-430P--2-3 Years-2-3Y	1899	100
MNT-TSHRT-430P--3-4 years-3-4Y	1899	100
MNT-TSHRT-430P--4-5 Years-4-5Y	1899	100
MNT-TSHRT-430P--5-6 Years-5-6Y	1899	100
MNT-TSHRT-430P--6-7 Years-6-7Y	1899	100
MNT-TSHRT-430P--7-8 Years-7-8Y	1899	100
MNT-TSHRT-430P--8-9 Years-8-9Y	1899	100
MNT-TSHRT-430P--9-10 Years-9-10Y	1899	100
MNT-TSHRT-431--11-12 Years-11-12Y	1899	100
MNT-TSHRT-431--1-2 Years-1-2Y	1899	100
MNT-TSHRT-431--13-14 Years-13-14Y	1899	100
MNT-TSHRT-431--2-3 Years-2-3Y	1899	100
MNT-TSHRT-431--3-4 years-3-4Y	1899	100
MNT-TSHRT-431--4-5 Years-4-5Y	1899	100
MNT-TSHRT-431--5-6 Years-5-6Y	1899	100
MNT-TSHRT-431--6-7 Years-6-7Y	1899	100
MNT-TSHRT-431--7-8 Years-7-8Y	1899	100
MNT-TSHRT-431--8-9 Years-8-9Y	1899	100
MNT-TSHRT-431--9-10 Years-9-10Y	1899	100
MNT-TSHRT-432--11-12 Years-11-12Y	1899	100
MNT-TSHRT-432--1-2 Years-1-2Y	1899	100
